timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728216.479461,192.168.0.219:5084,3,-66,b'e2806894000050245885a8ce',3246,8,478
1746728216.307189,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',1248,7,146
1746728216.370736,192.168.0.219:5084,2,-66,b'303405b5280eaad61e731e9e',754,7,117
1746728216.478589,192.168.0.219:5084,3,-55,b'303405b5280eaad61e731e9e',2954,8,117
1746728216.722608,192.168.0.219:5084,3,-56,b'302f482d23f0055b0223a979',46,9,19
1746728216.779878,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',3424,9,97
1746728216.647204,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',870,9,166
1746728216.712149,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',158,9,117
1746728216.777177,192.168.0.219:5084,4,-57,b'1a6ec09d9a89a44d7998631f',2752,9,156
1746728216.641501,192.168.0.219:5084,2,-55,b'3034043d145d4636c004157e',1210,9,195
1746728216.640253,192.168.0.219:5084,2,-59,b'3034047138105841dcd6558d',3742,9,175
1746728216.638294,192.168.0.219:5084,2,-68,b'30340bb6884191844ce0046d',1072,9,-87
1746728216.642648,192.168.0.219:5084,2,-57,b'300811112222014000000000',3910,9,-68
1746728216.713078,192.168.0.219:5084,3,-43,b'300811112222014000000000',3824,9,175
1746728216.787684,192.168.0.219:5084,4,-61,b'300811112222014000000000',242,9,136
1746728216.630994,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',3126,9,97
1746728216.733624,192.168.0.219:5084,3,-65,b'303402b6f00cacd6d1467dfc',710,9,166
1746728216.631881,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',254,9,107
1746728216.728816,192.168.0.219:5084,3,-63,b'303424f330014cce6f7d749d',986,9,48
1746728216.580355,192.168.0.219:5084,1,-67,b'30340592ac54555176592e7e',3784,8,146
1746728216.579471,192.168.0.219:5084,1,-64,b'e2806995000040175bd46647',888,8,-322
1746728216.655894,192.168.0.219:5084,2,-63,b'e2806995000040175bd46647',3880,9,87
1746728216.718607,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',4080,9,195
1746728216.778111,192.168.0.219:5084,4,-57,b'e2806995000040175bd46647',2610,9,107
1746728216.578269,192.168.0.219:5084,1,-66,b'e2806995000040182224401d',284,8,-48
1746728216.710111,192.168.0.219:5084,3,-48,b'e2806995000040182224401d',3542,9,48
1746728216.782797,192.168.0.219:5084,4,-49,b'e2806995000040182224401d',1320,9,68
1746728216.577326,192.168.0.219:5084,1,-63,b'30340212e43c789b0223addd',1342,8,107
1746728216.637093,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',4042,9,117
1746728216.72703,192.168.0.219:5084,3,-63,b'30340212e43c789b0223addd',1210,9,-322
1746728216.783665,192.168.0.219:5084,4,-64,b'30340212e43c789b0223addd',784,9,87
1746728216.576457,192.168.0.219:5084,1,-66,b'30340bf45421f28ba43b772d',2962,8,351
1746728216.632781,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',1448,9,156
1746728216.574285,192.168.0.219:5084,1,-63,b'303400edb44de500000506ca',982,8,-78
1746728216.654803,192.168.0.219:5084,2,-56,b'303400edb44de500000506ca',2758,9,166
1746728216.702261,192.168.0.219:5084,3,-67,b'303400edb44de500000506ca',58,9,9
1746728216.781659,192.168.0.219:5084,4,-53,b'303400edb44de500000506ca',126,9,146
1746728216.573372,192.168.0.219:5084,1,-60,b'30340bd95c3cb3c210a04d3b',3930,8,9
1746728216.648992,192.168.0.219:5084,2,-53,b'30340bd95c3cb3c210a04d3b',2770,9,175
1746728216.776064,192.168.0.219:5084,4,-51,b'30340bd95c3cb3c210a04d3b',446,9,39
1746728216.572019,192.168.0.219:5084,1,-61,b'303401ad2c2ce11e88eaca05',692,8,-19
1746728216.711256,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',898,9,146
1746728216.759601,192.168.0.219:5084,4,-60,b'303401ad2c2ce11e88eaca05',3994,9,87
1746728216.571125,192.168.0.219:5084,1,-60,b'303400eda43f628000009f3f',1694,8,117
1746728216.636225,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',3810,8,78
1746728216.570237,192.168.0.219:5084,1,-67,b'1a9ec09d9a89a0340cbe709c',2852,8,507
1746728216.643853,192.168.0.219:5084,2,-65,b'1a9ec09d9a89a0340cbe709c',4060,9,19
1746728216.73099,192.168.0.219:5084,3,-59,b'1a9ec09d9a89a0340cbe709c',228,9,195
1746728216.56921,192.168.0.219:5084,1,-58,b'302c4ddcd020f3574bcb872d',762,8,136
1746728216.634818,192.168.0.219:5084,2,-46,b'302c4ddcd020f3574bcb872d',2976,9,136
1746728216.736217,192.168.0.219:5084,3,-65,b'302c4ddcd020f3574bcb872d',138,9,693
1746728216.568319,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',3916,8,205
1746728216.653907,192.168.0.219:5084,2,-61,b'3be300000193cdfb00001c27',3848,9,205
1746728216.717531,192.168.0.219:5084,3,-68,b'3be300000193cdfb00001c27',3770,9,654
1746728216.780767,192.168.0.219:5084,4,-58,b'3be300000193cdfb00001c27',1022,9,166
1746728216.56744,192.168.0.219:5084,1,-68,b'302832aa8f7309800001f49f',2544,8,605
1746728216.7279,192.168.0.219:5084,3,-60,b'302832aa8f7309800001f49f',3540,9,244
1746728216.563256,192.168.0.219:5084,1,-50,b'303211468e03e29b022504c1',3008,8,87
1746728216.656789,192.168.0.219:5084,2,-65,b'303211468e03e29b022504c1',288,9,361
1746728216.786572,192.168.0.219:5084,4,-60,b'303211468e03e29b022504c1',3166,9,156
1746728216.56236,192.168.0.219:5084,1,-55,b'300833b2ddd9014000000000',176,8,19
1746728216.630095,192.168.0.219:5084,2,-52,b'300833b2ddd9014000000000',1010,9,117
1746728216.720618,192.168.0.219:5084,3,-59,b'300833b2ddd9014000000000',2600,9,19
1746728216.788753,192.168.0.219:5084,4,-63,b'300833b2ddd9014000000000',3820,9,48
1746728216.561459,192.168.0.219:5084,1,-51,b'30340bd9601cb4131dae71ca',1514,8,126
1746728216.646044,192.168.0.219:5084,2,-68,b'30340bd9601cb4131dae71ca',3478,9,322
1746728216.72996,192.168.0.219:5084,3,-60,b'30340bd9601cb4131dae71ca',2854,9,234
1746728216.757535,192.168.0.219:5084,4,-58,b'30340bd9601cb4131dae71ca',2732,9,68
1746728216.559622,192.168.0.219:5084,1,-50,b'30340bdca803e807ea8f87fa',2642,8,48
1746728216.650091,192.168.0.219:5084,2,-62,b'30340bdca803e807ea8f87fa',714,9,78
1746728216.714853,192.168.0.219:5084,3,-59,b'30340bdca803e807ea8f87fa',3228,9,-117
1746728216.779002,192.168.0.219:5084,4,-63,b'30340bdca803e807ea8f87fa',1408,9,195
1746728216.557852,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',1428,8,126
1746728216.651882,192.168.0.219:5084,2,-59,b'30340bcb6820ef56d141853c',2888,9,214
1746728216.73993,192.168.0.219:5084,3,-66,b'30340bcb6820ef56d141853c',66,9,-371
1746728216.556958,192.168.0.219:5084,1,-63,b'30340bed780a4adaf637f384',3784,8,595
1746728216.652773,192.168.0.219:5084,2,-64,b'30340bed780a4adaf637f384',192,9,156
1746728216.716638,192.168.0.219:5084,3,-39,b'30340bed780a4adaf637f384',140,9,117
1746728216.766146,192.168.0.219:5084,4,-69,b'30340bed780a4adaf637f384',346,9,29
1746728216.556074,192.168.0.219:5084,1,-53,b'1a2ec09d9a89a41d45b062ab',2832,8,-39
1746728216.661187,192.168.0.219:5084,2,-56,b'1a2ec09d9a89a41d45b062ab',3908,9,29
1746728216.555183,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',4086,8,126
1746728216.659068,192.168.0.219:5084,2,-65,b'303405b5280eaad61e731e9e',894,9,332
1746728216.724386,192.168.0.219:5084,3,-61,b'303405b5280eaad61e731e9e',1568,9,-48
1746728216.554299,192.168.0.219:5084,1,-60,b'303402230c5fe5000000284f',1854,8,-48
1746728216.721504,192.168.0.219:5084,3,-57,b'303402230c5fe5000000284f',3958,9,78
1746728216.784773,192.168.0.219:5084,4,-55,b'303402230c5fe5000000284f',3940,9,117
1746728216.553425,192.168.0.219:5084,1,-50,b'3034055d140442c00002f66f',758,8,58
1746728216.650989,192.168.0.219:5084,2,-62,b'3034055d140442c00002f66f',2828,9,97
1746728216.723505,192.168.0.219:5084,3,-54,b'3034055d140442c00002f66f',3732,9,-29
1746728216.775182,192.168.0.219:5084,4,-56,b'3034055d140442c00002f66f',3292,9,97
1746728216.581241,192.168.0.219:5084,1,-65,b'302f482e12c0081b022453f5',814,8,-19
1746728216.644739,192.168.0.219:5084,2,-61,b'302f482e12c0081b022453f5',3616,9,185
1746728216.715741,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',3940,9,195
1746728216.760723,192.168.0.219:5084,4,-54,b'302f482e12c0081b022453f5',1044,9,175
1746728216.565157,192.168.0.219:5084,1,-63,b'3034047138105841dcd65592',958,8,195
1746728216.633922,192.168.0.219:5084,2,-64,b'3034047138105841dcd65592',630,9,146
1746728216.713968,192.168.0.219:5084,3,-41,b'3034047138105841dcd65592',1588,9,166
1746728216.545549,192.168.0.219:5084,1,-64,b'302a0fecf89f08758d158d55',3912,8,136
1746728216.659942,192.168.0.219:5084,2,-58,b'302a0fecf89f08758d158d55',120,9,126
1746728216.719728,192.168.0.219:5084,3,-55,b'302a0fecf89f08758d158d55',3556,9,107
1746728216.560555,192.168.0.219:5084,1,-51,b'30080226abcd014000000000',518,8,87
1746728216.648107,192.168.0.219:5084,2,-60,b'30080226abcd014000000000',3520,9,68
1746728216.551973,192.168.0.219:5084,1,-46,b'303400eda43f67800000bfa3',178,8,136
1746728216.639183,192.168.0.219:5084,2,-52,b'303400eda43f67800000bfa3',3880,9,175
1746728216.558725,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',3748,8,126
1746728217.030051,192.168.0.219:5084,3,-71,b'30340bb6884191844ce0046d',136,11,371
1746728217.056529,192.168.0.219:5084,4,-71,b'30340bb6884191844ce0046d',282,11,273
1746728216.996474,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',1078,10,146
1746728217.061306,192.168.0.219:5084,4,-62,b'303401ad2c2ce11e88eaca05',1710,11,107
1746728217.019032,192.168.0.219:5084,3,-55,b'302f482d23f0055b0223a979',660,10,136
1746728217.042643,192.168.0.219:5084,4,-46,b'302f482d23f0055b0223a979',1496,11,48
1746728216.90892,192.168.0.219:5084,2,-68,b'302832aa8f7309800001f49f',204,10,576
1746728216.998794,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',3844,10,-195
1746728217.051876,192.168.0.219:5084,4,-63,b'302832aa8f7309800001f49f',3084,11,97
1746728216.902262,192.168.0.219:5084,2,-61,b'302f482e12c0081b022453f5',16,10,107
1746728217.019909,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',2670,11,126
1746728217.068958,192.168.0.219:5084,4,-56,b'302f482e12c0081b022453f5',3760,11,224
1746728216.916359,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',4008,10,29
1746728217.015116,192.168.0.219:5084,3,-64,b'3034047138105841dcd6558d',540,10,429
1746728217.059196,192.168.0.219:5084,4,-65,b'3034047138105841dcd6558d',3580,11,9
1746728216.925095,192.168.0.219:5084,2,-58,b'302a0fecf89f08758d158d55',544,10,234
1746728217.000575,192.168.0.219:5084,3,-55,b'302a0fecf89f08758d158d55',1736,10,195
1746728217.0583,192.168.0.219:5084,4,-59,b'302a0fecf89f08758d158d55',262,11,205
1746728216.934137,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',194,10,-19
1746728216.97365,192.168.0.219:5084,3,-63,b'30340212e43c789b0223addd',3516,10,-224
1746728216.897023,192.168.0.219:5084,2,-67,b'30340592ac54555176592e7e',2386,10,195
1746728217.014221,192.168.0.219:5084,3,-70,b'30340592ac54555176592e7e',3790,11,-439
1746728217.049635,192.168.0.219:5084,4,-69,b'30340592ac54555176592e7e',1884,11,263
1746728216.896093,192.168.0.219:5084,2,-64,b'e2806995000040175bd46647',86,10,234
1746728217.016398,192.168.0.219:5084,3,-51,b'e2806995000040175bd46647',3472,11,87
1746728217.055469,192.168.0.219:5084,4,-54,b'e2806995000040175bd46647',2886,11,97
1746728216.921315,192.168.0.219:5084,2,-54,b'30340bf45421f28ba43b772d',3768,10,214
1746728217.063242,192.168.0.219:5084,4,-70,b'30340bf45421f28ba43b772d',2526,11,224
1746728216.936977,192.168.0.219:5084,2,-56,b'3034043d145d4636c004157e',1354,10,126
1746728217.050816,192.168.0.219:5084,4,-64,b'3034043d145d4636c004157e',1434,11,322
1746728216.935214,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',3200,10,156
1746728217.002371,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',382,10,146
1746728217.064319,192.168.0.219:5084,4,-55,b'1a6ec09d9a89a44d7998631f',864,11,166
1746728216.93902,192.168.0.219:5084,2,-64,b'3034047138105841dcd65592',2898,10,234
1746728216.999698,192.168.0.219:5084,3,-42,b'3034047138105841dcd65592',3838,10,156
1746728217.054576,192.168.0.219:5084,4,-67,b'3034047138105841dcd65592',3628,11,87
1746728216.917268,192.168.0.219:5084,2,-56,b'303400edb44de500000506ca',3064,10,146
1746728217.043538,192.168.0.219:5084,4,-52,b'303400edb44de500000506ca',3066,11,126
1746728216.919046,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',600,10,97
1746728217.023027,192.168.0.219:5084,3,-61,b'303424f330014cce6f7d749d',182,10,19
1746728217.046249,192.168.0.219:5084,4,-66,b'303424f330014cce6f7d749d',1706,11,-263
1746728216.930402,192.168.0.219:5084,2,-58,b'300811112222014000000000',128,10,97
1746728217.001479,192.168.0.219:5084,3,-44,b'300811112222014000000000',4070,10,58
1746728216.920448,192.168.0.219:5084,2,-39,b'303402b6f00cacd6d1467dfc',3384,10,214
1746728217.062203,192.168.0.219:5084,4,-67,b'303402b6f00cacd6d1467dfc',820,11,-214
1746728216.848137,192.168.0.219:5084,1,-61,b'1a9ec09d9a89a0340cbe709c',3560,10,19
1746728216.932746,192.168.0.219:5084,2,-65,b'1a9ec09d9a89a0340cbe709c',374,10,185
1746728217.028245,192.168.0.219:5084,3,-60,b'1a9ec09d9a89a0340cbe709c',1362,10,195
1746728217.067172,192.168.0.219:5084,4,-59,b'1a9ec09d9a89a0340cbe709c',3506,11,19
1746728216.854216,192.168.0.219:5084,1,-56,b'303211468e03e29b022504c1',3142,10,146
1746728217.05277,192.168.0.219:5084,4,-60,b'303211468e03e29b022504c1',3760,11,78
1746728216.85603,192.168.0.219:5084,1,-59,b'303402230c5fe5000000284f',2948,10,-39
1746728216.924212,192.168.0.219:5084,2,-67,b'303402230c5fe5000000284f',3726,10,-185
1746728217.026986,192.168.0.219:5084,3,-58,b'303402230c5fe5000000284f',2936,10,234
1746728217.047346,192.168.0.219:5084,4,-53,b'303402230c5fe5000000284f',440,11,136
1746728216.862699,192.168.0.219:5084,1,-59,b'302c4ddcd020f3574bcb872d',672,10,156
1746728216.912879,192.168.0.219:5084,2,-47,b'302c4ddcd020f3574bcb872d',3294,10,117
1746728216.992999,192.168.0.219:5084,3,-64,b'302c4ddcd020f3574bcb872d',682,10,107
1746728217.07169,192.168.0.219:5084,4,-74,b'302c4ddcd020f3574bcb872d',4004,11,244
1746728216.860667,192.168.0.219:5084,1,-60,b'30340bed780a4adaf637f384',654,10,175
1746728216.944469,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',2518,10,29
1746728216.997375,192.168.0.219:5084,3,-40,b'30340bed780a4adaf637f384',350,10,107
1746728217.070796,192.168.0.219:5084,4,-70,b'30340bed780a4adaf637f384',100,11,48
1746728216.855105,192.168.0.219:5084,1,-59,b'30080226abcd014000000000',1084,10,253
1746728216.943226,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',3778,10,136
1746728217.065215,192.168.0.219:5084,4,-63,b'30080226abcd014000000000',3214,11,-58
1746728216.849267,192.168.0.219:5084,1,-54,b'30340bd9601cb4131dae71ca',176,10,68
1746728216.936098,192.168.0.219:5084,2,-68,b'30340bd9601cb4131dae71ca',4056,10,527
1746728217.025038,192.168.0.219:5084,3,-57,b'30340bd9601cb4131dae71ca',3902,10,195
1746728217.069852,192.168.0.219:5084,4,-65,b'30340bd9601cb4131dae71ca',2728,11,-29
1746728216.861797,192.168.0.219:5084,1,-62,b'303400eda43f628000009f3f',112,10,0
1746728216.915176,192.168.0.219:5084,2,-48,b'303400eda43f628000009f3f',104,10,126
1746728216.856917,192.168.0.219:5084,1,-66,b'30340bd95c3cb3c210a04d3b',48,10,9
1746728216.927726,192.168.0.219:5084,2,-54,b'30340bd95c3cb3c210a04d3b',1144,10,205
1746728217.048745,192.168.0.219:5084,4,-47,b'30340bd95c3cb3c210a04d3b',814,11,117
1746728216.857815,192.168.0.219:5084,1,-56,b'1a2ec09d9a89a41d45b062ab',866,10,185
1746728216.931495,192.168.0.219:5084,2,-56,b'1a2ec09d9a89a41d45b062ab',166,10,-19
1746728217.068071,192.168.0.219:5084,4,-61,b'1a2ec09d9a89a41d45b062ab',2732,11,195
1746728216.851041,192.168.0.219:5084,1,-55,b'300833b2ddd9014000000000',3228,10,-9
1746728216.922253,192.168.0.219:5084,2,-52,b'300833b2ddd9014000000000',3492,10,78
1746728217.017288,192.168.0.219:5084,3,-60,b'300833b2ddd9014000000000',3876,10,87
1746728216.852125,192.168.0.219:5084,1,-57,b'e2806995000040182224401d',4082,10,39
1746728216.904067,192.168.0.219:5084,2,-68,b'e2806995000040182224401d',812,10,166
1746728217.004414,192.168.0.219:5084,3,-48,b'e2806995000040182224401d',3716,10,166
1746728217.044429,192.168.0.219:5084,4,-47,b'e2806995000040182224401d',3480,11,9
1746728216.858698,192.168.0.219:5084,1,-59,b'3be300000193cdfb00001c27',30,10,224
1746728216.938123,192.168.0.219:5084,2,-61,b'3be300000193cdfb00001c27',282,10,136
1746728217.018172,192.168.0.219:5084,3,-63,b'3be300000193cdfb00001c27',116,10,244
1746728217.066098,192.168.0.219:5084,4,-55,b'3be300000193cdfb00001c27',198,11,126
1746728216.844801,192.168.0.219:5084,1,-45,b'303400eda43f67800000bfa3',534,10,58
1746728216.918164,192.168.0.219:5084,2,-53,b'303400eda43f67800000bfa3',138,10,107
1746728216.853075,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',3500,10,107
1746728216.913769,192.168.0.219:5084,2,-60,b'30340bcb6820ef56d141853c',3374,10,97
1746728217.024133,192.168.0.219:5084,3,-64,b'30340bcb6820ef56d141853c',3664,10,19
1746728217.053664,192.168.0.219:5084,4,-69,b'30340bcb6820ef56d141853c',3106,11,58
1746728216.845682,192.168.0.219:5084,1,-39,b'e2806894000050245885a8ce',50,10,58
1746728216.850158,192.168.0.219:5084,1,-46,b'30340bdca803e807ea8f87fa',316,10,126
1746728216.923344,192.168.0.219:5084,2,-63,b'30340bdca803e807ea8f87fa',3074,10,195
1746728217.003511,192.168.0.219:5084,3,-59,b'30340bdca803e807ea8f87fa',3484,10,156
1746728217.045377,192.168.0.219:5084,4,-51,b'30340bdca803e807ea8f87fa',1072,11,166
1746728216.847109,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',110,10,126
1746728216.92597,192.168.0.219:5084,2,-67,b'303405b5280eaad61e731e9e',3460,10,156
1746728216.963499,192.168.0.219:5084,3,-63,b'303405b5280eaad61e731e9e',4038,10,48
1746728216.859582,192.168.0.219:5084,1,-54,b'3034055d140442c00002f66f',3936,10,48
1746728217.022164,192.168.0.219:5084,3,-48,b'3034055d140442c00002f66f',3948,10,126
1746728217.057429,192.168.0.219:5084,4,-56,b'3034055d140442c00002f66f',52,11,166
1746728217.260874,192.168.0.219:5084,3,-44,b'300811112222014000000000',186,11,136
1746728217.30944,192.168.0.219:5084,4,-60,b'300811112222014000000000',976,12,126
1746728217.194067,192.168.0.219:5084,2,-66,b'30340bb6884191844ce0046d',880,11,322
1746728217.311276,192.168.0.219:5084,4,-66,b'30340bb6884191844ce0046d',136,12,117
1746728217.193123,192.168.0.219:5084,2,-61,b'303401ad2c2ce11e88eaca05',196,11,136
1746728217.253386,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',1258,12,107
1746728217.312171,192.168.0.219:5084,4,-59,b'303401ad2c2ce11e88eaca05',2438,12,117
1746728217.192227,192.168.0.219:5084,2,-63,b'30340212e43c789b0223addd',3838,11,253
1746728217.266063,192.168.0.219:5084,3,-62,b'30340212e43c789b0223addd',3846,12,29
1746728217.313957,192.168.0.219:5084,4,-67,b'30340212e43c789b0223addd',3108,12,205
1746728217.189941,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',868,11,156
1746728217.184604,192.168.0.219:5084,2,-62,b'30080226abcd014000000000',3496,11,68
1746728217.171984,192.168.0.219:5084,2,-41,b'303424f330014cce6f7d749d',178,11,107
1746728217.273049,192.168.0.219:5084,3,-63,b'303424f330014cce6f7d749d',3534,12,351
1746728217.169339,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',512,11,117
1746728217.298922,192.168.0.219:5084,4,-65,b'303402b6f00cacd6d1467dfc',2928,12,-48
1746728217.171121,192.168.0.219:5084,2,-50,b'303400eda43f628000009f3f',3678,11,166
1746728217.305887,192.168.0.219:5084,4,-61,b'303400eda43f628000009f3f',350,12,136
1746728217.135939,192.168.0.219:5084,1,-72,b'3034047138105841dcd6558d',944,11,0
1746728217.182652,192.168.0.219:5084,2,-57,b'3034047138105841dcd6558d',3856,11,166
1746728217.24112,192.168.0.219:5084,3,-67,b'3034047138105841dcd6558d',116,12,-78
1746728217.132753,192.168.0.219:5084,1,-59,b'302c4ddcd020f3574bcb872d',2616,11,87
1746728217.170225,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',424,11,117
1746728217.266959,192.168.0.219:5084,3,-63,b'302c4ddcd020f3574bcb872d',1258,12,185
1746728217.316727,192.168.0.219:5084,4,-73,b'302c4ddcd020f3574bcb872d',3606,12,-29
1746728217.131847,192.168.0.219:5084,1,-60,b'1a9ec09d9a89a0340cbe709c',2936,11,39
1746728217.264652,192.168.0.219:5084,3,-61,b'1a9ec09d9a89a0340cbe709c',3170,12,117
1746728217.307973,192.168.0.219:5084,4,-61,b'1a9ec09d9a89a0340cbe709c',3668,12,97
1746728217.129994,192.168.0.219:5084,1,-65,b'302f482d23f0055b0223a979',1612,11,332
1746728217.261747,192.168.0.219:5084,3,-57,b'302f482d23f0055b0223a979',2498,12,400
1746728217.297092,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',3684,12,126
1746728217.126841,192.168.0.219:5084,1,-68,b'30340bd95c3cb3c210a04d3b',980,11,156
1746728217.178694,192.168.0.219:5084,2,-59,b'30340bd95c3cb3c210a04d3b',3160,11,126
1746728217.299797,192.168.0.219:5084,4,-51,b'30340bd95c3cb3c210a04d3b',700,12,39
1746728217.125603,192.168.0.219:5084,1,-68,b'302f482e12c0081b022453f5',2528,11,-302
1746728217.262851,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',350,12,29
1746728217.303709,192.168.0.219:5084,4,-54,b'302f482e12c0081b022453f5',3570,12,117
1746728217.123735,192.168.0.219:5084,1,-66,b'3034047138105841dcd65592',3566,11,58
